subject_cui,subject_name,subject_semtype,predicate,object_cui,object_name,object_semtype,first_year,first_pmid,citation_pmid,first_issn,first_sentence_id,Questions,Model_Answer,Similarity,Correct_Flag,Target_Object
C0012854,DNA,bacs,ADMINISTERED_TO,C0221284,Leptocyte,cell,2010,19949900,19949900,,26999979,To which cell types is DNA typically administered?,Lymphocytes,0.5600568056106567,0,Leptocyte
C0012854,DNA,bacs,ADMINISTERED_TO,C0683971,General Population,humn,2010,20012890,20012890,,27402352,To which patients or groups is DNA typically administered?,Hematopoietic stem cell transplant recipients,0.053435795,0,General Population
C0012854,DNA,bacs,ADMINISTERED_TO,C1516469,Chicken Cells,cell,2010,19940061,19940061,,21314092,To which cell types is DNA typically administered?,Lymphocytes,0.4801584482192993,0,Chicken Cells
C0012929,"DNA, Mitochondrial",bacs,ADMINISTERED_TO,C0325253,Bos grunniens,mamm,2010,19917041,19917041,,26794648,"To which species is DNA, Mitochondrial typically administered?",Humans,0.25630617141723633,0,Bos grunniens
C0012929,"DNA, Mitochondrial",bacs,ADMINISTERED_TO,C1257890,Population Group,humn,2010,20002167,20002167,,21090293,"To which patients or groups is DNA, Mitochondrial typically administered?",Leber's hereditary optic neuropathy,0.004372171,0,Population Group
C0013089,Doxorubicin,orch,ADMINISTERED_TO,C0018873,Hela Cells,cell,2010,20001219,20001219,,20576187,To which cell types is Doxorubicin typically administered?,Cancer cells,0.51512903,0,Hela Cells
C0013089,Doxorubicin,orch,ADMINISTERED_TO,C0682523,Human Cell Line,cell,2010,19997869,19997869,,19126266,To which cell types is Doxorubicin typically administered?,Cancer cells,0.5384306311607361,0,Human Cell Line
C0013162,Drug Combinations,phsu,ADMINISTERED_TO,C0030705,Patients,humn,2010,19948235,19948235,,25997546,To which patients or groups is Drug Combinations typically administered?,Polypharmacy patients,1,1,Patients
C0013216,Pharmacotherapy,topp,ADMINISTERED_TO,C0025921,"Mice, Inbred C57BL",mamm,2010,20014946,20014946,,28544147,To which species is Pharmacotherapy typically administered?,Homo sapiens,0.26126062870025635,0,"Mice, Inbred C57BL"
C0013216,Pharmacotherapy,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,19967569,19967569,,1631144,To which patients or groups is Pharmacotherapy typically administered?,Patients,1,1,Patients
C0013216,Pharmacotherapy,topp,ADMINISTERED_TO,C1516213,Cancer Patient,humn,2010,20010331,20010331,,25930599,To which patients or groups is Pharmacotherapy typically administered?,Patients,0.5988481640815735,0,Cancer Patient
C0013218,Combination Drug Therapy,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,19952952,19952952,,28581996,To which patients or groups is Combination Drug Therapy typically administered?,Hypertensive patients,1,1,Patients
C0013227,Pharmaceutical Preparations,phsu,ADMINISTERED_TO,C0003062,Animals,anim,2010,20012393,20012393,,27056199,To which medical entities is Pharmaceutical Preparations typically administered?,Human body,0.34210169315338135,0,Animals
C0013227,Pharmaceutical Preparations,phsu,ADMINISTERED_TO,C0020114,Human,humn,2010,19910513,19910513,,22963286,To which patients or groups is Pharmaceutical Preparations typically administered?,Human patients,1,1,Human
C0013227,Pharmaceutical Preparations,phsu,ADMINISTERED_TO,C0027361,Persons,humn,2010,19909766,19909766,,22540167,To which patients or groups is Pharmaceutical Preparations typically administered?,Humans,0.7076895236968994,1,Persons
C0013227,Pharmaceutical Preparations,phsu,ADMINISTERED_TO,C0030705,Patients,humn,2010,19935391,19935391,,18795606,To which patients or groups is Pharmaceutical Preparations typically administered?,Human patients,1,1,Patients
C0013227,Pharmaceutical Preparations,phsu,ADMINISTERED_TO,C0086582,Males,humn,2010,24917316,24917316,,19421548,To which patients or groups is Pharmaceutical Preparations typically administered?,Human patients,0.25457465648651123,0,Males
C0013227,Pharmaceutical Preparations,phsu,ADMINISTERED_TO,C0237401,Individual,humn,2010,19912512,19912512,,23934143,To which patients or groups is Pharmaceutical Preparations typically administered?,Humans,0.5560091733932495,0,Individual
C0013227,Pharmaceutical Preparations,phsu,ADMINISTERED_TO,C0242821,Human body,humn,2010,23960722,23960722,,26005940,To which patients or groups is Pharmaceutical Preparations typically administered?,Human patients,0.5724538564682007,0,Human body
C0013227,Pharmaceutical Preparations,phsu,ADMINISTERED_TO,C0260039,Nephrologist,humn,2010,19968662,19968662,,2402424,To which patients or groups is Pharmaceutical Preparations typically administered?,Humans,0.082420975,0,Nephrologist
C0013227,Pharmaceutical Preparations,phsu,ADMINISTERED_TO,C0680681,VICTIM,humn,2010,26242458,26242458,,28417310,To which patients or groups is Pharmaceutical Preparations typically administered?,Humans,0.2414947897195816,0,VICTIM
C0013516,Echocardiography,diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,19967561,19967561,,1620248,To which patients or groups is Echocardiography typically administered?,Cardiac patients,1,1,Patients
C0013798,Electrocardiogram,diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,19915894,19915894,,26193903,To which patients or groups is Electrocardiogram typically administered?,Cardiac patients,1,1,Patients
C0013806,Electroconvulsive Therapy,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,19935094,19935094,,18714880,To which patients or groups is Electroconvulsive Therapy typically administered?,Major depressive disorder,0.27834734320640564,0,Patients
C0013819,Electroencephalography,diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,20006721,20006721,,23853157,To which patients or groups is Electroencephalography typically administered?,Epileptics,0.31449952721595764,0,Patients
C0013931,"Embolization, Therapeutic",topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,24148599,24148599,,22548278,"To which patients or groups is Embolization, Therapeutic typically administered?",Hemorrhagic stroke,0.21715672314167023,0,Patients
C0013931,"Embolization, Therapeutic",topp,ADMINISTERED_TO,C0260194,radiologist,humn,2010,24148543,24148543,,22499460,"To which patients or groups is Embolization, Therapeutic typically administered?",Hemorrhagic stroke,0.11023333668708801,0,radiologist
C0013938,Embryo Transfer,topp,ADMINISTERED_TO,C0337489,Foster mother,humn,2010,20013227,20013227,,27644617,To which patients or groups is Embryo Transfer typically administered?,Infertile women,0.3172057867050171,0,Foster mother
C0014245,endoscopy,diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,23756800,23756800,,18808564,To which patients or groups is endoscopy typically administered?,Gastrointestinal disorders,0.4188609719276428,0,Patients
C0014442,Enzymes,orch,ADMINISTERED_TO,C0007634,Cells,cell,2010,20008517,20008517,,25087476,To which cell types is Enzymes typically administered?,Pancreatic islet cells,1,1,Cells
C0014563,Epinephrine,horm,ADMINISTERED_TO,C0030705,Patients,humn,2010,19953579,19953579,,28915001,To which patients or groups is Epinephrine typically administered?,Anaphylaxis,0.34043803811073303,0,Patients
C0015011,Ethinyl Estradiol,horm,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,23960717,23960717,,25997527,To which species is Ethinyl Estradiol typically administered?,Homo sapiens (Humans),0.19202570617198944,0,Rattus norvegicus
C0015087,Ethylene Oxide,orch,ADMINISTERED_TO,C0038250,Stem cells,cell,2010,19944190,19944190,,23715753,To which cell types is Ethylene Oxide typically administered?,Lymphocytes,0.36800017952919006,0,Stem cells
C0015260,Exercise stress test,diap,ADMINISTERED_TO,C0008059,Child,humn,2010,19915890,19915890,,26187192,To which patients or groups is Exercise stress test typically administered?,Cardiac patients,0.14762137830257416,0,Child
C0015260,Exercise stress test,diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,20001969,20001969,,20987481,To which patients or groups is Exercise stress test typically administered?,Cardiac patients,1,1,Patients
C0015260,Exercise stress test,diap,ADMINISTERED_TO,C0043210,Woman,humn,2010,19937568,19937568,,20022323,To which patients or groups is Exercise stress test typically administered?,Cardiac patients,0.19737854599952698,0,Woman
C0015980,Interferon-beta,imft,ADMINISTERED_TO,C0035804,Rodent,mamm,2010,19911974,19911974,,23676226,To which species is Interferon-beta typically administered?,Human,0.42013150453567505,0,Rodent
C0015980,Interferon-beta,imft,ADMINISTERED_TO,C0237798,Nonhuman Primates,mamm,2010,19911974,19911974,,23676226,To which species is Interferon-beta typically administered?,Humans,0.3597390353679657,0,Nonhuman Primates
C0016337,Fluorocarbon Polymers,orch,ADMINISTERED_TO,C0007634,Cells,cell,2010,19937001,19937001,,19660567,To which cell types is Fluorocarbon Polymers typically administered?,Pulmonary alveolar macrophages,0.22813989222049713,0,Cells
C0016410,Folic Acid,orch,ADMINISTERED_TO,C0007634,Cells,cell,2010,20014825,20014825,,28475364,To which cell types is Folic Acid typically administered?,Erythrocytes,0.5487605929374695,0,Cells
C0016911,Gadolinium,elii,ADMINISTERED_TO,C0376387,"Recipient, Transplant",humn,2010,19939504,19939504,,20950762,To which patients or groups is Gadolinium typically administered?,MRI patients,0.22532056272029877,0,"Recipient, Transplant"
C0016980,Gallium,elii,ADMINISTERED_TO,C0026809,Mus,mamm,2010,19917753,19917753,,27276491,To which species is Gallium typically administered?,Neutrophils,0.09773238,0,Mus
C0017037,Glutamate-Cysteine Ligase,aapp,ADMINISTERED_TO,C0007634,Cells,cell,2010,19914271,19914271,,25262884,To which cell types is Glutamate-Cysteine Ligase typically administered?,Neurons,0.5691019892692566,0,Cells
C0017066,Ganciclovir,nnon,ADMINISTERED_TO,C0007634,Cells,cell,2010,19945214,19945214,,24286882,To which cell types is Ganciclovir typically administered?,T cells,1,1,Cells
C0017066,Ganciclovir,phsu,ADMINISTERED_TO,C0030705,Patients,humn,2010,20002356,20002356,,21241102,To which patients or groups is Ganciclovir typically administered?,Cytomegalovirus (CMV) infection,0.17028333246707916,0,Patients
C0017337,Genes,aapp,ADMINISTERED_TO,C0007634,Cells,cell,2010,19951254,19951254,,27776682,To which cell types is Genes typically administered?,Dendritic cells,1,1,Cells
C0017725,Glucose,bacs,ADMINISTERED_TO,C0026809,Mus,mamm,2010,19917278,19917278,,26923737,To which species is Glucose typically administered?,Humans,0.23739033937454224,0,Mus
C0017725,Glucose,bacs,ADMINISTERED_TO,C0027882,Neurons,cell,2010,19937972,19937972,,20260376,To which cell types is Glucose typically administered?,Red blood cells,0.33477795124053955,0,Neurons
C0017725,Glucose,bacs,ADMINISTERED_TO,C0229579,Structure of thyroid parafollicular cell,cell,2010,20006429,20006429,,23625571,To which cell types is Glucose typically administered?,Red blood cells,0.19378377497196198,0,Structure of thyroid parafollicular cell
C0017817,Glutathione,bacs,ADMINISTERED_TO,C0026809,Mus,mamm,2010,20001648,20001648,,20797654,To which species is Glutathione typically administered?,Mammals,0.1719542145729065,0,Mus
C0017861,Glycerol,bacs,ADMINISTERED_TO,C0007634,Cells,cell,2010,20005232,20005232,,22871683,To which cell types is Glycerol typically administered?,Osmotic diuretic in the treatment of cerebral edema,-0.007436681,0,Cells
C0017861,Glycerol,bacs,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,19903863,19903863,,19583506,To which species is Glycerol typically administered?,Horses,0.21435517072677612,0,Rattus norvegicus
C0017968,Glycoproteins,aapp,ADMINISTERED_TO,C0007634,Cells,cell,2010,19906395,19906395,,20754390,To which cell types is Glycoproteins typically administered?,Platelets,0.30448728799819946,0,Cells
C0018546,Haloperidol,orch,ADMINISTERED_TO,C0325219,Capreolus capreolus,mamm,2010,20006891,20006891,,23935088,To which species is Haloperidol typically administered?,Homo sapiens,0.17270152270793915,0,Capreolus capreolus
C0018747,Health Services,hlca,ADMINISTERED_TO,C0027361,Persons,humn,2010,19914759,19914759,,25539500,To which patients or groups is Health Services typically administered?,Geriatric population,0.2471866011619568,0,Persons
C0018795,Cardiac Catheterization Procedures,diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,19940080,19940080,,21345105,To which patients or groups is Cardiac Catheterization Procedures typically administered?,Coronary artery disease patients,1,1,Patients
C0018909,Hemagglutinin,bacs,ADMINISTERED_TO,C0007634,Cells,cell,2010,20010723,20010723,,26127347,To which cell types is Hemagglutinin typically administered?,B cells,1,1,Cells
C0019046,Hemoglobin,bacs,ADMINISTERED_TO,C0026447,Monkeys,mamm,2010,19910538,19910538,,22988533,To which species is Hemoglobin typically administered?,Rhesus monkey,0.6702334880828857,0,Monkeys
C0019046,Hemoglobin,bacs,ADMINISTERED_TO,C0030705,Patients,humn,2010,19940840,19940840,,21769272,To which patients or groups is Hemoglobin typically administered?,Anemic patients,1,1,Patients
C0019134,Heparin,bacs,ADMINISTERED_TO,C0596070,American,humn,2010,24479237,24479237,,26996607,To which patients or groups is Heparin typically administered?,Thromboembolic disorders,-0.033577267,0,American
C0019143,Heparitin Sulfate,bacs,ADMINISTERED_TO,C0007600,Cell Line,cell,2010,20004926,20004926,,22659014,To which cell types is Heparitin Sulfate typically administered?,Endothelial cells,0.3615782558917999,0,Cell Line
C0019588,Histamine,orch,ADMINISTERED_TO,C0004112,Astrocytes,cell,2010,20013137,20013137,,27578193,To which cell types is Histamine typically administered?,Eosinophils,0.12359306216239929,0,Astrocytes
C0019878,homocysteine,bacs,ADMINISTERED_TO,C0021289,"Infant, Newborn",humn,2010,19913086,19913086,,24482887,To which patients or groups is homocysteine typically administered?,Hyperhomocysteinemia,0.1972309648990631,0,"Infant, Newborn"
C0019878,homocysteine,bacs,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,19913086,19913086,,24482887,To which species is homocysteine typically administered?,Methionine,0.094202772,0,Rattus norvegicus
C0019993,Hospitalization,hlca,ADMINISTERED_TO,C0001675,Adult,humn,2010,24917317,24917317,,19422280,To which patients or groups is Hospitalization typically administered?,Acute care,0.26517534255981445,0,Adult
C0020259,Hydrochloric Acid,inch,ADMINISTERED_TO,C0026809,Mus,mamm,2010,20007539,20007539,,24398772,To which species is Hydrochloric Acid typically administered?,Helicobacter pylori,0.074327081,0,Mus
C0020402,hydroxyurea,orch,ADMINISTERED_TO,C0023516,Leukocytes,cell,2010,20001298,20001298,,20623372,To which cell types is hydroxyurea typically administered?,Erythrocytes,0.6080198884010315,0,Leukocytes
C0020402,hydroxyurea,orch,ADMINISTERED_TO,C0030705,Patients,humn,2010,19903897,19903897,,19610439,To which patients or groups is hydroxyurea typically administered?,Sickle cell disease,0.16324599087238312,0,Patients
C0020699,Hysterectomy,topp,ADMINISTERED_TO,C0582175,Surgeon,humn,2010,27627951,27627951,,7725836,To which patients or groups is Hysterectomy typically administered?,"Uterine cancer, Uterine fibroids, Endometriosis",0.12963828444480896,0,Surgeon
C0020740,Ibuprofen,orch,ADMINISTERED_TO,C0021270,Infant,humn,2010,20013605,20013605,,27869930,To which patients or groups is Ibuprofen typically administered?,Rheumatoid arthritis patients,0.011139621958136559,0,Infant
C0020934,Imipramine,orch,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,18982003,18982003,,121354865,To which species is Imipramine typically administered?,Homo sapiens,0.1936052441596985,0,Rattus norvegicus
C0021013,Immunoglobulin Idiotypes,imft,ADMINISTERED_TO,C0324547,New Zealand white rabbit,mamm,2010,23082491,23082491,,19502352,To which species is Immunoglobulin Idiotypes typically administered?,Rhesus macaque,0.19561760127544403,0,New Zealand white rabbit
C0021027,Immunoglobulins,imft,ADMINISTERED_TO,C0030705,Patients,humn,2010,19914873,19914873,,25603427,To which patients or groups is Immunoglobulins typically administered?,Primary immunodeficiency,0.23977136611938477,0,Patients
C0021079,Therapeutic immunosuppression,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,20002612,20002612,,21378620,To which patients or groups is Therapeutic immunosuppression typically administered?,Organ transplant recipients,0.38306093215942383,0,Patients
C0021083,Immunotherapy,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,19995227,19995227,,6689313,To which patients or groups is Immunotherapy typically administered?,Cancer patients,1,1,Patients
C0021107,Implantation procedure,topp,ADMINISTERED_TO,C0025932,"Mice, Nude",mamm,2010,19945928,19945928,,24723377,To which species is Implantation procedure typically administered?,Hominidae,0.31104665994644165,0,"Mice, Nude"
C0021107,Implantation procedure,topp,ADMINISTERED_TO,C0026809,Mus,mamm,2010,19951460,19951460,,27871249,To which species is Implantation procedure typically administered?,Hominidae,0.15039056539535522,0,Mus
C0021107,Implantation procedure,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,24899954,24899954,,26519803,To which patients or groups is Implantation procedure typically administered?,Erectile dysfunction,0.24635431170463562,0,Patients
